path	line	matches	classification	reason
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	327	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	328	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	329	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	330	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	331	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	332	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	333	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	334	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	335	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	336	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	337	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	338	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	339	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	340	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	341	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	342	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	343	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	344	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	345	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	346	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	347	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	348	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	349	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	350	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	352	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	353	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	354	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	355	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	356	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	357	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	358	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	359	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	360	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	361	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	362	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	365	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	366	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	367	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/ja.lproj/QwengramLocalizable.strings	368	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/zh-hans.lproj/QwengramLocalizable.strings	1	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/zh-hans.lproj/QwengramLocalizable.strings	2	1	necessary	Persistent identifier, signing/URL compatibility or live setting API
Qwengram/Strings/Strings/zh-hans.lproj/QwengramLocalizable.strings	3	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/zh-hans.lproj/QwengramLocalizable.strings	4	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/zh-hans.lproj/QwengramLocalizable.strings	5	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/zh-hans.lproj/QwengramLocalizable.strings	6	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/zh-hans.lproj/QwengramLocalizable.strings	7	1	temporary dependency	Existing metadata provider/protocol/cache
Qwengram/Strings/Strings/zh-hans.lproj/QwengramLocalizable.strings	8	1	temporary dependency	Existing metadata provider/protocol/cache
Qwengram/Strings/Strings/zh-hans.lproj/QwengramLocalizable.strings	9	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/zh-hans.lproj/QwengramLocalizable.strings	10	2	temporary dependency	Existing metadata provider/protocol/cache
Qwengram/Strings/Strings/zh-hans.lproj/QwengramLocalizable.strings	11	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/zh-hans.lproj/QwengramLocalizable.strings	12	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/zh-hans.lproj/QwengramLocalizable.strings	13	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/zh-hans.lproj/QwengramLocalizable.strings	14	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/zh-hans.lproj/QwengramLocalizable.strings	15	2	temporary dependency	Existing metadata provider/protocol/cache
Qwengram/Strings/Strings/zh-hans.lproj/QwengramLocalizable.strings	17	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/zh-hans.lproj/QwengramLocalizable.strings	18	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/zh-hans.lproj/QwengramLocalizable.strings	19	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/zh-hans.lproj/QwengramLocalizable.strings	20	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/zh-hans.lproj/QwengramLocalizable.strings	21	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/zh-hans.lproj/QwengramLocalizable.strings	22	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/zh-hans.lproj/QwengramLocalizable.strings	23	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/zh-hans.lproj/QwengramLocalizable.strings	24	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/zh-hans.lproj/QwengramLocalizable.strings	25	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/zh-hans.lproj/QwengramLocalizable.strings	26	1	necessary	Persistent identifier, signing/URL compatibility or live setting API
Qwengram/Strings/Strings/zh-hans.lproj/QwengramLocalizable.strings	27	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/zh-hans.lproj/QwengramLocalizable.strings	28	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/zh-hans.lproj/QwengramLocalizable.strings	29	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/zh-hans.lproj/QwengramLocalizable.strings	30	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/zh-hans.lproj/QwengramLocalizable.strings	31	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Strings/Strings/zh-hans.lproj/QwengramLocalizable.strings	32	1	temporary dependency	Live inherited module/type/localization identifier or integration
